ime,oznaka,rang,cena,sprememba_1h,sprememba_24h,sprememba_7d,trzna_vrednost,obseg_24h,ponudba_v_obtoku
SideShift Token,XAI,874,0.15043346326722498,0.08805575,-1.05484918,-1.03157477,21707509.335893188,24364.42202497,144299738.0
Ambire Wallet,WALLET,875,0.02986283831555855,0.87618937,3.710843,34.48462623,21552636.66594553,233539.22424189,721720971.000824
Myro,MYRO,876,0.022798279171141758,2.69017085,15.94316008,30.94780167,21526222.168827087,5793106.8758721,944203815.0
Apertum,APTM,877,1.7263565553771436,0.47136885,-1.70331747,-3.14005074,21504885.244448222,8951166.63552008,12456804.0
sudeng,HIPPO,878,0.0021392149149387116,-1.25416856,10.39502377,18.61056265,21392149.149387117,7562294.81955099,10000000000.0
Star Atlas,ATLAS,879,0.0010602803671862764,0.8557288,3.29318513,6.05698318,21415826.094258152,1217440.86164583,20198267134.8433
Naoris Protocol,NAORIS,880,0.03562219890066993,1.87507721,14.06392069,-0.98084026,21346958.913215462,21789389.62159153,599260000.0
HOPR,HOPR,881,0.062492303116569156,-1.34464402,-0.62567845,-14.35456592,21320737.337431684,523757.85689268,341173813.0
Xphere,XP,882,0.010734674475654023,2.91763865,-1.54214953,-4.15376344,21208688.651034515,985102.04644882,1975717912.9311557
Alkimi,ADS,883,0.08896999504449263,-0.15914358,3.96541838,-23.69947358,21085095.585083537,1047606.4319834,236991084.18
Jambo,J,884,0.13085376236897373,0.78134562,32.1712757,43.2681412,21068494.066009168,35066782.81833406,161007935.0
ORIGYN,OGY,885,0.0026470208377637164,0.0419887,1.62596487,10.90623097,20722575.527493775,182558.4601375,7828640875.0
Gelato,GEL,886,0.07848361849086113,-0.59151712,8.08638832,18.44132307,20645430.933263015,376186.63841708,263054014.71349123
Donkey (DONKEY_BSC_MEME),DONKEY,887,0.02046631226735151,-0.84846766,9.71788304,317.88756157,20466312.26735151,7166625.53651504,1000000000.0
Altcoinist,ALTT,888,0.08384193283161391,1.05967633,11.12619741,59.51536421,20541273.54374541,115049.67562396,245000000.0
Basenji,BENJI,889,0.020437516550022433,-2.36243422,7.80672073,38.26385018,20437516.550022434,7745313.2756964,1000000000.0
ArbDoge AI,AIDOGE,890,1.17059927351154e-10,1.07132301,2.69021099,17.79801829,20421794.621099148,5768506.48607593,1.74455896934211e+17
Luna by Virtuals,LUNA,891,0.020404128398354284,0.40014473,4.67659034,12.13602441,20404128.398354284,108890.5625686,1000000000.0
botXcoin,BOTX,892,0.011538594376,2.49865793,-4.81421071,-3.64125724,20296993.54897641,0.0,1759052523.0
zKML,ZKML,893,0.21058110513603137,0.56298523,4.59291646,10.11310252,20310813.749403562,75096.43973247,96451263.92647225
Verse World,VERSE,894,0.20239397193323583,0.12392492,0.88985503,8.30263741,20239395.371777836,6777471.19076909,99999991.0
Streamr,DATA,895,0.017335199060575776,-0.02561609,5.06655655,18.78812148,20249312.815180544,2180938.20577891,1168103853.0
RARI,RARI,896,1.0285030775455892,0.39661422,5.19955482,7.7500895,20093641.201121777,2831678.27753208,19536782.76692479
Polkastarter,POLS,897,0.202218671449213,0.19021,3.20639005,15.76321442,20062039.965872213,872380.10711697,99209631.94000003
Bitgert,BRISE,898,5.053093643822827e-08,-1.6235304,-0.22696414,7.59914865,19994586.239242543,3258879.02800714,395690000000000.0
Aleph Cloud,ALEPH,899,0.08076279210974185,-0.54246834,1.44171317,1.96630206,19966216.40473172,682632.18749212,247220482.1448135
Port3 Network,PORT3,900,0.039850250309454556,0.71307844,4.76329814,5.33082893,19919036.9131855,2034039.36596924,499847222.0
QuickSwap [Old],QUICK,901,26.737214233446377,-0.03800243,3.24451537,19.17359034,19913676.55977497,4077.18527283,744792.49730005
Kendu,KENDU,902,2.091385496773476e-05,0.49719673,7.60718289,22.38399778,19835288.7190712,148086.10290114,948428147258.0
Harvest Finance,FARM,903,29.47964595604497,-0.15574507,1.97312708,8.98459022,19815730.144531842,3619526.83104795,672183.450713
REDX,REDX,904,0.004989281278581574,-0.16771949,0.19983849,-0.96888954,19817787.04623649,550738.97521622,3972072517.0
Cult DAO,CULT,905,4.581814439926238e-06,0.57204373,5.39570111,11.70182753,19787439.552504856,97205.97095006,4318690730920.0
Everscale,EVER,906,0.009950548154552681,-0.35976714,3.53831321,2.34670084,19757047.019636113,154722.28675389,1985523482.0
VaderAI by Virtuals,VADER,907,0.019809092832597148,2.98680761,33.41688146,49.90807795,19744505.54293467,867748.30420391,996739513.0
WazirX,WRX,908,0.051354200930229486,0.73859842,1.48400975,28.34910415,19609954.54883847,70000.51106491,381856872.3419691
Contentos,COS,909,0.003751219371212128,1.57032795,4.07318703,19.9551157,19418032.42730978,3118865.08645684,5176458774.0
AMO Coin,AMO,910,0.0009157478312036555,-0.23728561,1.12188938,-10.92138299,19413854.021517497,859810.30577981,21200000000.0
ParaSwap,PSP,911,0.025944091110314225,0.02408101,5.30200335,19.26505396,19327748.80217627,131120.00607548,744976909.0
Perpetual Protocol,PERP,912,0.2911134963729059,-0.21652242,3.74362919,17.60469575,19214118.677867793,5815943.36932622,66002156.95
Everclear,CLEAR,913,0.03597634543981995,-0.3943951,6.59605882,4.20589094,19197447.45397226,78560.80618371,533613051.0
crow with knife,CAW,914,2.4893400447044056e-08,-0.15533709,2.42809832,18.28419097,19164468.062453225,223004.90572417,769861397731578.0
SynFutures,F,915,0.008230753110444713,0.0025609,3.77980898,7.54184662,19075208.151905827,7030161.50648498,2317553193.0
AGENDA 47,A47,916,0.019067607601137303,0.98548717,5.45056242,-1.36426781,19067424.456766292,12894494.26130209,999990395.0
BSquared Network,B2,917,0.4061324048422606,0.71688245,0.26034366,10.16880008,19047709.289541207,8802945.3574652,46900245.0
Shadow Token,SHDW,918,0.11258566308125377,-0.50450117,10.4550776,15.34241111,19033243.840330683,610449.69299264,169055662.32349026
Mango,MNGO,919,0.017017486519908455,-0.03461691,1.20357981,-2.48975382,19016479.428512853,982.62676664,1117466989.397395
ZUSD,ZUSD,920,0.9997487965124302,-0.05970535,-0.09026064,-0.12376799,19007597.025595423,135890.66632499,19012373.0
Alvara Protocol,ALVA,921,0.2613330824132559,0.25346156,3.71406665,50.95798058,18987579.000153918,245501.13489008,72656622.05800696
OctaSpace,OCTA,922,0.495408017035369,0.91420796,1.39683557,19.83597215,18925013.787869796,521195.44808372,38200863.0
HOSKY Token,HOSKY,923,8.252590072004209e-08,0.14146115,12.67636687,30.90397991,18815905.3641639,579074.69125955,227999999999931.0
Hyperpigmentation,HYPER,924,0.018955880689411116,-0.12550127,3.19372229,17.79968584,18892312.116033148,73392.40825067,996646498.55
PeiPei (ETH),PEIPEI,925,4.464745420123991e-08,0.27777194,18.90654173,24.56841528,18782485.439312894,1316351.44589574,420684354244576.0
michi (SOL),$MICHI,926,0.03332382155344314,5.91583572,11.32779507,46.84281555,18520109.868658315,2902646.82333016,555761884.60128
Cornucopias,COPI,927,0.01789229599681959,-0.17605182,2.66984116,14.53484055,18473486.04421089,234539.71469025,1032482698.0
Paris Saint-Germain Fan Token,PSG,928,1.7858830722904238,-0.93136119,0.55930556,8.18503658,18465904.169784848,11403124.12762842,10339929.0
Hermez Network,HEZ,929,3.9247511567516336,0.95687644,1.40668766,6.53971766,18446330.43673268,26013.50727568,4700000.0
Quickswap [New],QUICK,930,0.02467836002511945,0.12472932,2.5954345,23.34157827,18380257.39237852,3557892.61410848,744792497.3000532
Indigo Protocol,INDY,931,1.1400142371960882,0.31420579,1.39578328,16.76875943,18300442.20713187,10601.29254693,16052819.0
Vara Network,VARA,932,0.0047244403468022925,-0.12281565,0.38820402,2.71707616,18205357.84469574,123277.9500479,3853442208.6666665
Namecoin,NMC,933,1.2340866739170036,-1.31206179,2.94002196,0.76770378,18185994.86151053,5053.22320794,14736400.0
Measurable Data Token,MDT,934,0.02688717762109518,-0.04089707,0.54291193,-16.77465098,18179953.694836576,4597807.28166428,676157012.5
LooksRare,LOOKS,935,0.018163056894226533,-0.03825972,0.07206284,-7.21180712,18161997.497607064,3207017.06491577,999941673.0
Fireverse,FIR,936,0.11906468563479711,-0.14166189,0.49717593,75.16389557,18169271.02787004,83576793.09698296,152600000.0
FIO Protocol,FIO,937,0.022272980133595188,-0.21583399,8.75487219,31.29222038,18170420.340322524,64794112.84761029,815805529.0012757
REI Network,REI,938,0.019086340772802027,0.39115664,2.91213545,4.63726818,18132023.734161925,6055412.84703476,950000000.0
Victoria VR,VR,939,0.0028511275444162046,0.04847244,3.14089766,6.0004393,18095681.44682419,2991979.22637743,6346850908.954846
Moonveil,MORE,940,0.10027457650006581,-0.06825866,0.29018765,-0.98149304,18038275.74396945,19536958.81999127,179888825.0
pippin,PIPPIN,941,0.018038057150053015,0.52796147,3.52668995,6.83321693,18037989.561452873,5082118.73742598,999996253.0
OORT,OORT,942,0.032280456858611827,1.14964374,16.13896489,7.31024547,18039162.69542166,2676316.24033709,558826127.3510801
Games for a Living,GFAL,943,0.004653567375455658,-0.07873644,-1.66518704,14.59048493,17990044.946673248,187112.82082985,3865861068.555333
Wall Street Pepe,WEPE,944,8.950130431949717e-05,1.03911898,3.50265394,13.72488015,17900260.863899436,828025.32372084,200000000000.0
Doge Killer,LEASH,945,168.01327455409904,0.04988334,5.20371869,12.7299907,17878239.883108333,1754231.97560869,106409.68655933
CreatorBid,BID,946,0.06627588486912785,-1.05763026,-5.91065734,13.56330981,17820489.43035531,1249986.58291069,268883462.899736
Artrade,ATR,947,0.014038638194586108,-1.18926155,-1.69337929,19.39883216,17690144.92026117,805089.30190836,1260104055.3266227
Startup,STARTUP,948,0.017816812147708035,-0.56565742,-5.00335624,0.9877414,17643729.24438673,1423883.79462105,990285416.8362788
CateCoin,CATE,949,3.078628950253846e-07,-0.69723362,-8.16854474,-16.96677321,17632259.585774213,3376575.46782578,57273090946281.0
BFG Token,BFG,950,0.015688423668106365,-0.16419408,-0.26366058,-0.82735077,17615101.979281273,10418.89446707,1122808916.43
Velvet,VELVET,951,0.07081992389272579,2.41760019,-4.17946705,54.56465606,17582226.462040696,12625699.9432699,248266667.0
Bluzelle,BLZ,952,0.037334190479976985,0.14366606,2.38326662,6.0046937,17565903.757689472,956305.00574076,470504476.77740306
Hosico,HOSICO,953,0.017556456876115498,-0.78932418,4.19750585,-25.10733419,17556427.38109238,2099132.61127241,999998319.99
Cortex,CTXC,954,0.07577392700131479,0.12832644,2.30245392,4.9060225,17550119.419694483,2969824.10532143,231611586.125
AIHub,AIH,955,17.51392619204674,-0.00187357,0.35035931,2.99994117,17513926.19204674,132318.7544773,1000000.0
Flamingo,FLM,956,0.03139747842231856,-0.18599755,5.26258869,17.66053691,17403601.147872314,2438206.05966044,554299326.6459625
SWEAT,SWEAT,957,0.0024468645397755237,1.05969801,2.2919242,3.17194622,17374201.46437457,2882695.25447647,7100598002.85
GamerCoin,GHX,958,0.02655696189520419,0.2411246,1.45589785,5.64975961,17261099.014170635,367753.84721113,649965123.3557609
SIX Token,SIX,959,0.020288002066072754,0.03627955,1.9900409,5.37370853,17264412.344395217,399493.88459436,850966610.126
Masa,MASA,960,0.017458976279995306,3.01459848,9.71754756,20.78236838,17196592.354415126,1697557.89257716,984971402.5970228
Purple Pepe,$PURPE,961,4.097926994596325e-05,0.83709001,-4.54639734,1.43173954,17097117.0129139,4232709.07822755,417213801892.0
Planet IX(formerly IX token),IXT,962,0.12992165404492562,-0.01929002,-0.73578007,-1.69336388,17076665.880176317,48258.19769959,131438181.0
RHEA Finance,RHEA,963,0.08511758443637941,-0.2001845,6.58538699,-10.0905484,17023516.887275882,13912355.49673001,200000000.0
SuperTrust,SUT,964,8.400842769699892,-1.44602298,15.07051722,20.85617154,17007441.416759677,3772643.75026271,2024492.29
Houdini Swap,LOCK,965,0.18577638602040872,0.12075565,0.65858062,9.64864413,17027033.163775653,38597.04057704,91653377.09769598
Unizen,ZCX,966,0.026108884405410704,0.00101001,5.28643673,-7.62910773,16992171.181935526,1927064.93727128,650819503.357031
PlaysOut,PLAY,967,0.04536734935647846,2.55849329,5.22107791,49.65126672,16944704.984644704,5416668.40346317,373500000.0
Fulcrom Finance,FUL,968,0.0079303986490479,-0.17266021,0.73601161,16.81916262,16890833.80291681,14000.67321695,2129884580.889849
TokenFi,TOKEN,969,0.016800113278347847,0.2070736,4.6325685,14.92728132,16800445.73578951,4149172.77211243,1000019789.0
GOLDAO,GOLDAO,970,0.02358195873393706,-0.74519882,0.61855034,18.2000357,16674697.946169512,6033.60677023,707095544.2803302
Zeta,ZEX,971,0.08837896402986209,-1.8709979,-13.24275859,11.95350191,16594898.8877921,1450257.08961853,187769782.888436
Boba Network,BOBA,972,0.09661602300366598,-0.34956236,4.2798011,7.85922947,16581650.733372264,3599965.602541,171624231.86
Stella,ALPHA,973,0.017721587862029257,1.03371946,17.79870827,28.16302618,16569684.650997356,9957613.58726949,935000000.0
Step Finance,STEP,974,0.07475922731285328,0.00692513,1.56184806,9.99832806,16552320.543799752,49937.92772045,221408395.17416906
Inspect,INSP,975,0.030145841310305194,1.8868754,27.59493304,15.1619497,16516948.853439102,3550688.23648101,547901406.48
Equilibria Finance,EQB,976,0.4880247260577333,-8.29013914,-10.00552561,2.8596936,16519830.434352856,76733.11090381,33850396.40880524
SpaceN,SN,977,0.4124528212055294,-8.32641859,-24.94273157,-75.62124685,16502237.376433231,35781.70426697,40010000.0
Mind Network,FHE,978,0.07405227296206235,0.60320732,-1.32988815,4.31149963,16430218.620084446,5761257.24371844,221873252.0
Adshares,ADS,979,0.4237148735808282,0.01935049,0.72905537,2.97599891,16411975.629086591,7624.61257094,38733536.754064
DeLorean,DMC,980,0.005352449108196753,1.49036276,-0.38530661,70.56285941,16204191.883627517,14726941.36007137,3027435022.0
SIGMA,SIGMA,981,0.01793527859305848,0.84908012,9.02402605,14.66546874,16139046.144856343,3711230.92099125,899849202.85
Telos,TLOS,982,0.036716781564466255,-0.60992844,-1.37755051,-4.60520319,16133908.87991566,1861658.00849102,439415117.3514
AstraAI,ASTRA,983,1.674003056987971,1.39818224,13.99627449,17.74374543,16070429.3470836,26624.6203171,9599999.99999945
Beefy,BIFI,984,200.56141462531716,0.24434948,2.88833478,6.56136931,16044913.170025373,603069.36547495,80000.0
Impossible Finance Launchpad,IDIA,985,0.023472194699763374,0.09581202,-1.02294276,-4.3010463,15961092.395839095,403.19954421,680000000.0
FC Barcelona Fan Token,BAR,986,1.2405342315746053,0.21938468,1.44785757,5.7198734,15906985.885869376,6741992.52670608,12822690.0
Baby Shark Universe,BSU,987,0.09579112049092496,14.20933648,0.54573341,0.54573341,16092908.242475394,35674841.01172094,168000000.0
Ellipsis,EPS,988,0.021716062449887278,-0.40608048,1.64830028,7.07435875,15715948.528285794,19.6546228,723701571.7997887
Suku,SUKU,989,0.03324316777519111,-0.43191787,1.79648274,3.34839732,15713888.944414752,349381.49627618,472695293.38121015
Major,MAJOR,990,0.188109232903247,0.11015801,11.79856688,19.46282423,15678879.732066894,13328582.83317665,83349868.0
Cointel,COLS,991,0.039180098716663565,-0.02900262,-0.41017374,2.24830002,15672039.486665426,2226334.58236585,400000000.0
Voxies,VOXEL,992,0.06361560816817521,-0.27404223,-3.4393402,15.52797782,15576439.473822938,21034498.33199373,244852480.74096566
CUDIS,CUDIS,993,0.06212044421240608,0.12750446,-0.81005056,-9.82605504,15374809.942570506,10749469.42021544,247500000.0
Comtech Gold,CGO,994,108.92638955278169,-0.16193091,-0.04750029,1.18619252,15358620.926942218,1647362.85194885,141000.0
Taraxa,TARA,995,0.00275588978327683,-2.75661773,-1.2818929,25.52473386,15230794.399737433,656735.24642113,5526634081.0
Pirate Nation,PIRATE,996,0.05010617901542441,-0.5478675,4.58825646,6.88441295,15222842.926118625,578127.9931571,303811690.0
Tranchess,CHESS,997,0.07430938512104882,-0.16346449,4.99000821,15.47778098,15106903.230210822,3065909.25174637,203297379.0
Biswap,BSW,998,0.022520461285362767,0.60539095,6.21033005,10.85348305,15058323.599049313,6605252.49208137,668650762.0
Jager Hunter,JAGER,999,1.090991801436232e-09,-11.23656233,36.25351435,161.82553962,15049287.60812125,3511217.34569174,1.3794134463989256e+16
Botto,BOTTO,1000,0.3076341578611052,-0.04571998,4.01841096,16.42702957,14967201.493758546,97011.98073382,48652599.56118442
